,season,round,round_type,team,promoted,team_pos,pts,g_difference,win,draw,lose,goals_for,goals_against
1600,2015,12,Regular Season,Ihud Bnei Sakhnin,0,7,15,2,4,3,5,16,14
1601,2015,12,Regular Season,Maccabi Haifa,0,8,15,0,4,3,5,11,11
1602,2015,12,Regular Season,Bnei Yehuda Tel Aviv,1,9,15,-5,4,3,5,15,20
1603,2015,12,Regular Season,Hapoel Tel Aviv,0,10,15,-8,4,3,5,9,17
1604,2015,12,Regular Season,Hapoel Kfar Saba,1,11,13,-5,3,4,5,10,15
1605,2015,12,Regular Season,Hapoel Acre,0,12,13,-10,4,1,7,5,15
1606,2015,12,Regular Season,Hapoel Haifa,0,13,12,-8,3,3,6,11,19
1607,2015,12,Regular Season,Maccabi Netanya,0,14,7,-8,1,4,7,7,15
1608,2015,13,Regular Season,Maccabi Tel Aviv,0,1,29,16,9,2,2,27,11
1609,2015,13,Regular Season,Hapoel Beer Sheva,0,2,29,15,9,2,2,24,9
1610,2015,13,Regular Season,Beitar Jerusalem,0,3,24,7,7,3,3,19,12
1611,2015,13,Regular Season,Maccabi Petah Tikva,0,4,22,3,7,1,5,16,13
1612,2015,13,Regular Season,Hapoel Raanana,0,5,21,4,6,3,4,20,16
1613,2015,13,Regular Season,Maccabi Haifa,0,6,18,2,5,3,5,15,13
1614,2015,13,Regular Season,Ihud Bnei Sakhnin,0,7,15,1,4,3,6,16,15
1615,2015,13,Regular Season,Ironi Kiryat Shmona,0,8,15,1,3,6,4,14,13
1616,2015,13,Regular Season,Bnei Yehuda Tel Aviv,1,9,15,-7,4,3,6,16,23
1617,2015,13,Regular Season,Hapoel Tel Aviv,0,10,15,-9,4,3,6,9,18
1618,2015,13,Regular Season,Hapoel Kfar Saba,1,11,14,-5,3,5,5,10,15
1619,2015,13,Regular Season,Hapoel Acre,0,12,14,-10,4,2,7,5,15
1620,2015,13,Regular Season,Hapoel Haifa,0,13,12,-10,3,3,7,13,23
1621,2015,13,Regular Season,Maccabi Netanya,0,14,8,-8,1,5,7,7,15
1622,2015,14,Regular Season,Maccabi Tel Aviv,0,1,32,18,10,2,2,29,11
1623,2015,14,Regular Season,Hapoel Beer Sheva,0,2,32,16,10,2,2,26,10
1624,2015,14,Regular Season,Beitar Jerusalem,0,3,25,7,7,4,3,19,12
1625,2015,14,Regular Season,Maccabi Petah Tikva,0,4,23,3,7,2,5,16,13
1626,2015,14,Regular Season,Hapoel Raanana,0,5,22,4,6,4,4,20,16
1627,2015,14,Regular Season,Maccabi Haifa,0,6,19,2,5,4,5,15,13
1628,2015,14,Regular Season,Bnei Yehuda Tel Aviv,1,7,16,-7,4,4,6,16,23
1629,2015,14,Regular Season,Hapoel Tel Aviv,0,8,16,-9,4,4,6,9,18
1630,2015,14,Regular Season,Ironi Kiryat Shmona,0,9,15,0,3,6,5,15,15
1631,2015,14,Regular Season,Ihud Bnei Sakhnin,0,10,15,-1,4,3,7,16,17
1632,2015,14,Regular Season,Hapoel Kfar Saba,1,11,15,-5,3,6,5,10,15
1633,2015,14,Regular Season,Hapoel Haifa,0,12,15,-8,4,3,7,16,24
1634,2015,14,Regular Season,Hapoel Acre,0,13,14,-12,4,2,8,6,18
1635,2015,14,Regular Season,Maccabi Netanya,0,14,9,-8,1,6,7,7,15
1636,2015,15,Regular Season,Hapoel Beer Sheva,0,1,35,17,11,2,2,28,11
1637,2015,15,Regular Season,Maccabi Tel Aviv,0,2,32,17,10,2,3,30,13
1638,2015,15,Regular Season,Beitar Jerusalem,0,3,28,8,8,4,3,20,12
1639,2015,15,Regular Season,Hapoel Raanana,0,4,25,5,7,4,4,21,16
1640,2015,15,Regular Season,Maccabi Petah Tikva,0,5,24,3,7,3,5,17,14
1641,2015,15,Regular Season,Maccabi Haifa,0,6,20,2,5,5,5,16,14
1642,2015,15,Regular Season,Bnei Yehuda Tel Aviv,1,7,19,-6,5,4,6,17,23
1643,2015,15,Regular Season,Ironi Kiryat Shmona,0,8,18,3,4,6,5,18,15
1644,2015,15,Regular Season,Hapoel Kfar Saba,1,9,16,-5,3,7,5,11,16
1645,2015,15,Regular Season,Hapoel Haifa,0,10,16,-8,4,4,7,17,25
1646,2015,15,Regular Season,Hapoel Tel Aviv,0,11,16,-12,4,4,7,9,21
1647,2015,15,Regular Season,Ihud Bnei Sakhnin,0,12,15,-2,4,3,8,16,18
1648,2015,15,Regular Season,Hapoel Acre,0,13,14,-13,4,2,9,6,19
1649,2015,15,Regular Season,Maccabi Netanya,0,14,9,-9,1,6,8,7,16
1650,2015,16,Regular Season,Hapoel Beer Sheva,0,1,38,19,12,2,2,30,11
1651,2015,16,Regular Season,Maccabi Tel Aviv,0,2,35,22,11,2,3,35,13
1652,2015,16,Regular Season,Beitar Jerusalem,0,3,29,8,8,5,3,21,13
1653,2015,16,Regular Season,Hapoel Raanana,0,4,25,3,7,4,5,21,18
1654,2015,16,Regular Season,Maccabi Petah Tikva,0,5,25,3,7,4,5,18,15
1655,2015,16,Regular Season,Maccabi Haifa,0,6,23,3,6,5,5,18,15
1656,2015,16,Regular Season,Bnei Yehuda Tel Aviv,1,7,20,-6,5,5,6,18,24
1657,2015,16,Regular Season,Ironi Kiryat Shmona,0,8,18,-2,4,6,6,18,20
1658,2015,16,Regular Season,Hapoel Haifa,0,9,17,-8,4,5,7,18,26
1659,2015,16,Regular Season,Hapoel Acre,0,10,17,-12,5,2,9,7,19
1660,2015,16,Regular Season,Hapoel Tel Aviv,0,11,17,-12,4,5,7,10,22
1661,2015,16,Regular Season,Hapoel Kfar Saba,1,12,16,-6,3,7,6,11,17
1662,2015,16,Regular Season,Ihud Bnei Sakhnin,0,13,15,-3,4,3,9,17,20
1663,2015,16,Regular Season,Maccabi Netanya,0,14,10,-9,1,7,8,8,17
1664,2015,17,Regular Season,Hapoel Beer Sheva,0,1,39,19,12,3,2,31,12
1665,2015,17,Regular Season,Maccabi Tel Aviv,0,2,38,24,12,2,3,37,13
1666,2015,17,Regular Season,Beitar Jerusalem,0,3,32,9,9,5,3,22,13
1667,2015,17,Regular Season,Maccabi Petah Tikva,0,4,28,5,8,4,5,20,15
1668,2015,17,Regular Season,Hapoel Raanana,0,5,25,1,7,4,6,21,20
1669,2015,17,Regular Season,Maccabi Haifa,0,6,24,3,6,6,5,19,16
1670,2015,17,Regular Season,Ironi Kiryat Shmona,0,7,21,1,5,6,6,21,20
1671,2015,17,Regular Season,Bnei Yehuda Tel Aviv,1,8,20,-7,5,5,7,18,25
1672,2015,17,Regular Season,Hapoel Haifa,0,9,18,-8,4,6,7,18,26
1673,2015,17,Regular Season,Hapoel Acre,0,10,18,-12,5,3,9,9,21
1674,2015,17,Regular Season,Hapoel Tel Aviv,0,11,18,-12,4,6,7,10,22
1675,2015,17,Regular Season,Ihud Bnei Sakhnin,0,12,16,-3,4,4,9,19,22
1676,2015,17,Regular Season,Hapoel Kfar Saba,1,13,16,-8,3,7,7,11,19
1677,2015,17,Regular Season,Maccabi Netanya,0,14,10,-12,1,7,9,8,20
1678,2015,18,Regular Season,Hapoel Beer Sheva,0,1,42,22,13,3,2,34,12
1679,2015,18,Regular Season,Maccabi Tel Aviv,0,2,41,25,13,2,3,39,14
1680,2015,18,Regular Season,Beitar Jerusalem,0,3,32,8,9,5,4,22,14
1681,2015,18,Regular Season,Maccabi Petah Tikva,0,4,28,4,8,4,6,20,16
1682,2015,18,Regular Season,Hapoel Raanana,0,5,26,1,7,5,6,22,21
1683,2015,18,Regular Season,Maccabi Haifa,0,6,24,2,6,6,6,20,18
1684,2015,18,Regular Season,Ironi Kiryat Shmona,0,7,22,1,5,7,6,22,21
1685,2015,18,Regular Season,Hapoel Haifa,0,8,21,-6,5,6,7,20,26
1686,2015,18,Regular Season,Hapoel Tel Aviv,0,9,21,-10,5,6,7,13,23
1687,2015,18,Regular Season,Bnei Yehuda Tel Aviv,1,10,20,-9,5,5,8,19,28
1688,2015,18,Regular Season,Ihud Bnei Sakhnin,0,11,19,-2,5,4,9,20,22
1689,2015,18,Regular Season,Hapoel Kfar Saba,1,12,19,-7,4,7,7,12,19
1690,2015,18,Regular Season,Hapoel Acre,0,13,18,-15,5,3,10,9,24
1691,2015,18,Regular Season,Maccabi Netanya,0,14,10,-14,1,7,10,8,22
1692,2015,19,Regular Season,Hapoel Beer Sheva,0,1,45,23,14,3,2,35,12
1693,2015,19,Regular Season,Maccabi Tel Aviv,0,2,44,28,14,2,3,42,14
1694,2015,19,Regular Season,Beitar Jerusalem,0,3,35,9,10,5,4,23,14
1695,2015,19,Regular Season,Maccabi Petah Tikva,0,4,28,3,8,4,7,20,17
1696,2015,19,Regular Season,Maccabi Haifa,0,5,27,4,7,6,6,22,18
1697,2015,19,Regular Season,Hapoel Raanana,0,6,26,-1,7,5,7,22,23
1698,2015,19,Regular Season,Ironi Kiryat Shmona,0,7,23,1,5,8,6,23,22
1699,2015,19,Regular Season,Bnei Yehuda Tel Aviv,1,8,23,-7,6,5,8,21,28
1700,2015,19,Regular Season,Hapoel Haifa,0,9,22,-6,5,7,7,21,27
1701,2015,19,Regular Season,Hapoel Kfar Saba,1,10,22,-6,5,7,7,13,19
1702,2015,19,Regular Season,Hapoel Tel Aviv,0,11,21,-11,5,6,8,13,24
1703,2015,19,Regular Season,Ihud Bnei Sakhnin,0,12,19,-3,5,4,10,20,23
1704,2015,19,Regular Season,Hapoel Acre,0,13,18,-18,5,3,11,9,27
1705,2015,19,Regular Season,Maccabi Netanya,0,14,10,-16,1,7,11,8,24
1706,2015,20,Regular Season,Hapoel Beer Sheva,0,1,48,24,15,3,2,37,13
1707,2015,20,Regular Season,Maccabi Tel Aviv,0,2,47,30,15,2,3,45,15
1708,2015,20,Regular Season,Beitar Jerusalem,0,3,35,8,10,5,5,24,16
1709,2015,20,Regular Season,Hapoel Raanana,0,4,29,1,8,5,7,25,24
1710,2015,20,Regular Season,Maccabi Petah Tikva,0,5,28,1,8,4,8,21,20
1711,2015,20,Regular Season,Maccabi Haifa,0,6,27,3,7,6,7,22,19
1712,2015,20,Regular Season,Ironi Kiryat Shmona,0,7,26,2,6,8,6,24,22
1713,2015,20,Regular Season,Bnei Yehuda Tel Aviv,1,8,26,-6,7,5,8,22,28
1714,2015,20,Regular Season,Hapoel Kfar Saba,1,9,25,-5,6,7,7,14,19
1715,2015,20,Regular Season,Ihud Bnei Sakhnin,0,10,22,-2,6,4,10,21,23
1716,2015,20,Regular Season,Hapoel Haifa,0,11,22,-7,5,7,8,21,28
1717,2015,20,Regular Season,Hapoel Tel Aviv,0,12,21,-12,5,6,9,13,25
1718,2015,20,Regular Season,Hapoel Acre,0,13,18,-20,5,3,12,10,30
1719,2015,20,Regular Season,Maccabi Netanya,0,14,10,-17,1,7,12,8,25
1720,2015,21,Regular Season,Hapoel Beer Sheva,0,1,51,25,16,3,2,38,13
1721,2015,21,Regular Season,Maccabi Tel Aviv,0,2,48,30,15,3,3,47,17
1722,2015,21,Regular Season,Beitar Jerusalem,0,3,36,8,10,6,5,26,18
1723,2015,21,Regular Season,Hapoel Raanana,0,4,32,2,9,5,7,26,24
1724,2015,21,Regular Season,Maccabi Haifa,0,5,28,3,7,7,7,23,20
1725,2015,21,Regular Season,Maccabi Petah Tikva,0,6,28,0,8,4,9,21,21
1726,2015,21,Regular Season,Ironi Kiryat Shmona,0,7,27,2,6,9,6,25,23
1727,2015,21,Regular Season,Bnei Yehuda Tel Aviv,1,8,27,-6,7,6,8,23,29
1728,2015,21,Regular Season,Hapoel Kfar Saba,1,9,26,-5,6,8,7,15,20
1729,2015,21,Regular Season,Ihud Bnei Sakhnin,0,10,25,0,7,4,10,23,23
1730,2015,21,Regular Season,Hapoel Haifa,0,11,23,-7,5,8,8,22,29
1731,2015,21,Regular Season,Hapoel Tel Aviv,0,12,21,-13,5,6,10,13,26
1732,2015,21,Regular Season,Hapoel Acre,0,13,19,-20,5,4,12,11,31
1733,2015,21,Regular Season,Maccabi Netanya,0,14,10,-19,1,7,13,8,27
1734,2015,22,Regular Season,Hapoel Beer Sheva,0,1,54,27,17,3,2,40,13
1735,2015,22,Regular Season,Maccabi Tel Aviv,0,2,49,30,15,4,3,48,18
1736,2015,22,Regular Season,Beitar Jerusalem,0,3,39,10,11,6,5,28,18
1737,2015,22,Regular Season,Hapoel Raanana,0,4,32,0,9,5,8,26,26
1738,2015,22,Regular Season,Maccabi Haifa,0,5,31,7,8,7,7,27,20
1739,2015,22,Regular Season,Bnei Yehuda Tel Aviv,1,6,30,-5,8,6,8,25,30
1740,2015,22,Regular Season,Maccabi Petah Tikva,0,7,28,-4,8,4,10,21,25
1741,2015,22,Regular Season,Ironi Kiryat Shmona,0,8,27,1,6,9,7,25,24
1742,2015,22,Regular Season,Ihud Bnei Sakhnin,0,9,26,0,7,5,10,23,23
1743,2015,22,Regular Season,Hapoel Kfar Saba,1,10,26,-6,6,8,8,16,22
1744,2015,22,Regular Season,Hapoel Haifa,0,11,24,-7,5,9,8,22,29
1745,2015,22,Regular Season,Hapoel Tel Aviv,0,12,22,-13,5,7,10,14,27
1746,2015,22,Regular Season,Hapoel Acre,0,13,22,-19,6,4,12,12,31
1747,2015,22,Regular Season,Maccabi Netanya,0,14,10,-21,1,7,14,8,29
1748,2015,23,Regular Season,Hapoel Beer Sheva,0,1,57,28,18,3,2,42,14
1749,2015,23,Regular Season,Maccabi Tel Aviv,0,2,52,32,16,4,3,51,19
1750,2015,23,Regular Season,Beitar Jerusalem,0,3,42,13,12,6,5,31,18
1751,2015,23,Regular Season,Hapoel Raanana,0,4,32,-1,9,5,9,27,28
1752,2015,23,Regular Season,Maccabi Haifa,0,5,31,4,8,7,8,27,23
1753,2015,23,Regular Season,Bnei Yehuda Tel Aviv,1,6,30,-7,8,6,9,25,32
1754,2015,23,Regular Season,Ihud Bnei Sakhnin,0,7,29,2,8,5,10,25,23
1755,2015,23,Regular Season,Hapoel Kfar Saba,1,8,29,-4,7,8,8,18,22
1756,2015,23,Regular Season,Maccabi Petah Tikva,0,9,28,-5,8,4,11,22,27
1757,2015,23,Regular Season,Ironi Kiryat Shmona,0,10,27,-1,6,9,8,25,26
1758,2015,23,Regular Season,Hapoel Tel Aviv,0,11,25,-12,6,7,10,16,28
1759,2015,23,Regular Season,Hapoel Acre,0,12,25,-18,7,4,12,14,32
1760,2015,23,Regular Season,Hapoel Haifa,0,13,24,-8,5,9,9,23,31
1761,2015,23,Regular Season,Maccabi Netanya,0,14,10,-23,1,7,15,9,32
1762,2015,24,Regular Season,Hapoel Beer Sheva,0,1,60,30,19,3,2,44,14
1763,2015,24,Regular Season,Maccabi Tel Aviv,0,2,55,33,17,4,3,53,20
1764,2015,24,Regular Season,Beitar Jerusalem,0,3,45,15,13,6,5,34,19
1765,2015,24,Regular Season,Hapoel Raanana,0,4,35,0,10,5,9,28,28
1766,2015,24,Regular Season,Ihud Bnei Sakhnin,0,5,32,4,9,5,10,27,23
1767,2015,24,Regular Season,Maccabi Haifa,0,6,32,4,8,8,8,27,23
1768,2015,24,Regular Season,Bnei Yehuda Tel Aviv,1,7,30,-9,8,6,10,25,34
1769,2015,24,Regular Season,Maccabi Petah Tikva,0,8,29,-5,8,5,11,22,27
1770,2015,24,Regular Season,Hapoel Kfar Saba,1,9,29,-6,7,8,9,18,24
1771,2015,24,Regular Season,Ironi Kiryat Shmona,0,10,28,-1,6,10,8,25,26
1772,2015,24,Regular Season,Hapoel Tel Aviv,0,11,26,-12,6,8,10,16,28
1773,2015,24,Regular Season,Hapoel Acre,0,12,25,-20,7,4,13,15,35
1774,2015,24,Regular Season,Hapoel Haifa,0,13,24,-9,5,9,10,24,33
1775,2015,24,Regular Season,Maccabi Netanya,0,14,10,-24,1,7,16,9,33
1776,2015,25,Regular Season,Hapoel Beer Sheva,0,1,63,31,20,3,2,46,15
1777,2015,25,Regular Season,Maccabi Tel Aviv,0,2,58,34,18,4,3,54,20
1778,2015,25,Regular Season,Beitar Jerusalem,0,3,48,17,14,6,5,36,19
1779,2015,25,Regular Season,Hapoel Raanana,0,4,36,0,10,6,9,29,29
1780,2015,25,Regular Season,Ihud Bnei Sakhnin,0,5,35,7,10,5,10,30,23
1781,2015,25,Regular Season,Maccabi Haifa,0,6,35,7,9,8,8,30,23
1782,2015,25,Regular Season,Bnei Yehuda Tel Aviv,1,7,30,-10,8,6,11,25,35
1783,2015,25,Regular Season,Maccabi Petah Tikva,0,8,29,-7,8,5,12,22,29
1784,2015,25,Regular Season,Hapoel Kfar Saba,1,9,29,-7,7,8,10,19,26
1785,2015,25,Regular Season,Ironi Kiryat Shmona,0,10,28,-4,6,10,9,25,29
1786,2015,25,Regular Season,Hapoel Acre,0,11,28,-18,8,4,13,17,35
1787,2015,25,Regular Season,Hapoel Tel Aviv,0,12,26,-14,6,8,11,16,30
1788,2015,25,Regular Season,Hapoel Haifa,0,13,25,-9,5,10,10,25,34
1789,2015,25,Regular Season,Maccabi Netanya,0,14,10,-27,1,7,17,9,36
1790,2015,26,Regular Season,Hapoel Beer Sheva,0,1,64,31,20,4,2,48,17
1791,2015,26,Regular Season,Maccabi Tel Aviv,0,2,61,39,19,4,3,59,20
1792,2015,26,Regular Season,Beitar Jerusalem,0,3,51,19,15,6,5,38,19
1793,2015,26,Regular Season,Maccabi Haifa,0,4,38,8,10,8,8,33,25
1794,2015,26,Regular Season,Ihud Bnei Sakhnin,0,5,36,7,10,6,10,32,25
1795,2015,26,Regular Season,Hapoel Raanana,0,6,36,-2,10,6,10,29,31
1796,2015,26,Regular Season,Bnei Yehuda Tel Aviv,1,7,33,-8,9,6,11,27,35
1797,2015,26,Regular Season,Maccabi Petah Tikva,0,8,30,-7,8,6,12,23,30
1798,2015,26,Regular Season,Hapoel Kfar Saba,1,9,29,-12,7,8,11,19,31
1799,2015,26,Regular Season,Hapoel Acre,0,10,29,-18,8,5,13,18,36
1800,2015,26,Regular Season,Ironi Kiryat Shmona,0,11,28,-6,6,10,10,25,31
1801,2015,26,Regular Season,Hapoel Tel Aviv,0,12,27,-14,6,9,11,17,31
1802,2015,26,Regular Season,Hapoel Haifa,0,13,25,-10,5,10,11,27,37
1803,2015,26,Regular Season,Maccabi Netanya,0,14,11,-27,1,8,17,10,37
1804,2015,1,Championship Round,Hapoel Beer Sheva,0,1,65,31,20,5,2,48,17
1805,2015,1,Championship Round,Maccabi Tel Aviv,0,2,64,40,20,4,3,60,20
1806,2015,1,Championship Round,Beitar Jerusalem,0,3,54,20,16,6,5,41,21
1807,2015,1,Championship Round,Maccabi Haifa,0,4,38,7,10,8,9,35,28
1808,2015,1,Championship Round,Hapoel Raanana,0,5,37,-2,10,7,10,29,31
1809,2015,1,Championship Round,Ihud Bnei Sakhnin,0,6,36,6,10,6,11,32,26
1810,2015,2,Championship Round,Hapoel Beer Sheva,0,1,66,31,20,6,2,49,18
1811,2015,2,Championship Round,Maccabi Tel Aviv,0,2,65,40,20,5,3,61,21
1812,2015,2,Championship Round,Beitar Jerusalem,0,3,54,18,16,6,6,41,23
1813,2015,2,Championship Round,Hapoel Raanana,0,4,40,1,11,7,10,32,31
1814,2015,2,Championship Round,Ihud Bnei Sakhnin,0,5,39,8,11,6,11,34,26
1815,2015,2,Championship Round,Maccabi Haifa,0,6,38,4,10,8,10,35,31
1816,2015,3,Championship Round,Hapoel Beer Sheva,0,1,69,33,21,6,2,51,18
1817,2015,3,Championship Round,Maccabi Tel Aviv,0,2,68,43,21,5,3,64,21
1818,2015,3,Championship Round,Beitar Jerusalem,0,3,54,16,16,6,7,41,25
1819,2015,3,Championship Round,Ihud Bnei Sakhnin,0,4,40,8,11,7,11,37,29
1820,2015,3,Championship Round,Hapoel Raanana,0,5,40,-2,11,7,11,32,34
1821,2015,3,Championship Round,Maccabi Haifa,0,6,39,4,10,9,10,38,34
1822,2015,4,Championship Round,Maccabi Tel Aviv,0,1,71,44,22,5,3,67,23
1823,2015,4,Championship Round,Hapoel Beer Sheva,0,2,70,33,21,7,2,52,19
1824,2015,4,Championship Round,Beitar Jerusalem,0,3,54,15,16,6,8,43,28
1825,2015,4,Championship Round,Ihud Bnei Sakhnin,0,4,43,9,12,7,11,40,31
1826,2015,4,Championship Round,Maccabi Haifa,0,5,40,4,10,10,10,39,35
1827,2015,4,Championship Round,Hapoel Raanana,0,6,40,-3,11,7,12,34,37
1828,2015,5,Championship Round,Hapoel Beer Sheva,0,1,73,36,22,7,2,56,20
1829,2015,5,Championship Round,Maccabi Tel Aviv,0,2,72,44,22,6,3,67,23
1830,2015,5,Championship Round,Beitar Jerusalem,0,3,57,16,17,6,8,44,28
1831,2015,5,Championship Round,Ihud Bnei Sakhnin,0,4,43,6,12,7,12,41,35
1832,2015,5,Championship Round,Maccabi Haifa,0,5,41,4,10,11,10,39,35
1833,2015,5,Championship Round,Hapoel Raanana,0,6,40,-4,11,7,13,34,38
1834,2015,6,Championship Round,Hapoel Beer Sheva,0,1,76,39,23,7,2,60,21
1835,2015,6,Championship Round,Maccabi Tel Aviv,0,2,73,44,22,7,3,67,23
1836,2015,6,Championship Round,Beitar Jerusalem,0,3,57,15,17,6,9,44,29
1837,2015,6,Championship Round,Ihud Bnei Sakhnin,0,4,44,6,12,8,12,41,35
1838,2015,6,Championship Round,Maccabi Haifa,0,5,44,5,11,11,10,40,35
1839,2015,6,Championship Round,Hapoel Raanana,0,6,40,-7,11,7,14,35,42
1840,2015,7,Championship Round,Hapoel Beer Sheva,0,1,77,39,23,8,2,60,21
1841,2015,7,Championship Round,Maccabi Tel Aviv,0,2,74,44,22,8,3,67,23
1842,2015,7,Championship Round,Beitar Jerusalem,0,3,57,12,17,6,10,44,32
1843,2015,7,Championship Round,Ihud Bnei Sakhnin,0,4,47,9,13,8,12,44,35
1844,2015,7,Championship Round,Maccabi Haifa,0,5,47,7,12,11,10,42,35
1845,2015,7,Championship Round,Hapoel Raanana,0,6,40,-9,11,7,15,35,44
1846,2015,8,Championship Round,Hapoel Beer Sheva,0,1,80,41,24,8,2,62,21
1847,2015,8,Championship Round,Maccabi Tel Aviv,0,2,75,44,22,9,3,68,24
1848,2015,8,Championship Round,Beitar Jerusalem,0,3,57,10,17,6,11,44,34
1849,2015,8,Championship Round,Maccabi Haifa,0,4,50,8,13,11,10,43,35
1850,2015,8,Championship Round,Ihud Bnei Sakhnin,0,5,47,8,13,8,13,44,36
1851,2015,8,Championship Round,Hapoel Raanana,0,6,41,-9,11,8,15,36,45
1852,2015,9,Championship Round,Hapoel Beer Sheva,0,1,80,40,24,8,3,63,23
1853,2015,9,Championship Round,Maccabi Tel Aviv,0,2,78,46,23,9,3,70,24
1854,2015,9,Championship Round,Beitar Jerusalem,0,3,57,8,17,6,12,44,36
1855,2015,9,Championship Round,Maccabi Haifa,0,4,53,9,14,11,10,45,36
1856,2015,9,Championship Round,Ihud Bnei Sakhnin,0,5,48,8,13,9,13,45,37
1857,2015,9,Championship Round,Hapoel Raanana,0,6,42,-9,11,9,15,37,46
1858,2015,10,Championship Round,Hapoel Beer Sheva,0,1,83,42,25,8,3,66,24
1859,2015,10,Championship Round,Maccabi Tel Aviv,0,2,81,52,24,9,3,76,24
1860,2015,10,Championship Round,Beitar Jerusalem,0,3,60,9,18,6,12,46,37
1861,2015,10,Championship Round,Maccabi Haifa,0,4,53,3,14,11,11,45,42
1862,2015,10,Championship Round,Ihud Bnei Sakhnin,0,5,48,6,13,9,14,46,40
1863,2015,10,Championship Round,Hapoel Raanana,0,6,42,-10,11,9,16,38,48
1864,2015,1,Relegation Round,Bnei Yehuda Tel Aviv,1,1,36,-7,10,6,11,28,35
1865,2015,1,Relegation Round,Maccabi Petah Tikva,0,2,33,-6,9,6,12,25,31
1866,2015,1,Relegation Round,Hapoel Acre,0,3,32,-15,9,5,13,22,37
1867,2015,1,Relegation Round,Hapoel Tel Aviv,0,4,30,-11,7,9,11,20,31
1868,2015,1,Relegation Round,Hapoel Kfar Saba,1,5,29,-15,7,8,12,19,34
1869,2015,1,Relegation Round,Ironi Kiryat Shmona,0,6,28,-7,6,10,11,25,32
1870,2015,1,Relegation Round,Hapoel Haifa,0,7,25,-11,5,10,12,28,39
1871,2015,1,Relegation Round,Maccabi Netanya,0,8,11,-30,1,8,18,11,41
1872,2015,2,Relegation Round,Maccabi Petah Tikva,0,1,36,-5,10,6,12,27,32
1873,2015,2,Relegation Round,Bnei Yehuda Tel Aviv,1,2,36,-8,10,6,12,29,37
1874,2015,2,Relegation Round,Hapoel Tel Aviv,0,3,33,-10,8,9,11,21,31
1875,2015,2,Relegation Round,Hapoel Acre,0,4,32,-16,9,5,14,22,38
1876,2015,2,Relegation Round,Ironi Kiryat Shmona,0,5,31,-5,7,10,11,27,32
1877,2015,2,Relegation Round,Hapoel Kfar Saba,1,6,30,-15,7,9,12,19,34
1878,2015,2,Relegation Round,Hapoel Haifa,0,7,26,-11,5,11,12,28,39
1879,2015,2,Relegation Round,Maccabi Netanya,0,8,11,-32,1,8,19,11,43
1880,2015,3,Relegation Round,Maccabi Petah Tikva,0,1,39,-3,11,6,12,29,32
1881,2015,3,Relegation Round,Bnei Yehuda Tel Aviv,1,2,39,-7,11,6,12,30,37
1882,2015,3,Relegation Round,Hapoel Tel Aviv,0,3,36,-9,9,9,11,22,31
1883,2015,3,Relegation Round,Hapoel Acre,0,4,32,-17,9,5,15,24,41
1884,2015,3,Relegation Round,Ironi Kiryat Shmona,0,5,31,-7,7,10,12,27,34
1885,2015,3,Relegation Round,Hapoel Kfar Saba,1,6,30,-16,7,9,13,19,35
1886,2015,3,Relegation Round,Hapoel Haifa,0,7,29,-10,6,11,12,31,41
1887,2015,3,Relegation Round,Maccabi Netanya,0,8,11,-33,1,8,20,11,44
1888,2015,4,Relegation Round,Bnei Yehuda Tel Aviv,1,1,42,-5,12,6,12,33,38
1889,2015,4,Relegation Round,Maccabi Petah Tikva,0,2,39,-4,11,6,13,29,33
1890,2015,4,Relegation Round,Hapoel Tel Aviv,0,3,37,-9,9,10,11,23,32
1891,2015,4,Relegation Round,Hapoel Kfar Saba,1,4,33,-15,8,9,13,20,35
1892,2015,4,Relegation Round,Ironi Kiryat Shmona,0,5,32,-7,7,11,12,28,35
1893,2015,4,Relegation Round,Hapoel Haifa,0,6,32,-9,7,11,12,33,42
1894,2015,4,Relegation Round,Hapoel Acre,0,7,32,-19,9,5,16,25,44
1895,2015,4,Relegation Round,Maccabi Netanya,0,8,11,-34,1,8,21,12,46
1896,2015,5,Relegation Round,Bnei Yehuda Tel Aviv,1,1,45,-4,13,6,12,34,38
1897,2015,5,Relegation Round,Maccabi Petah Tikva,0,2,42,-2,12,6,13,32,34
1898,2015,5,Relegation Round,Hapoel Tel Aviv,0,3,38,-9,9,11,11,26,35
1899,2015,5,Relegation Round,Hapoel Kfar Saba,1,4,36,-14,9,9,13,22,36
1900,2015,5,Relegation Round,Hapoel Haifa,0,5,33,-9,7,12,12,36,45
1901,2015,5,Relegation Round,Ironi Kiryat Shmona,0,6,32,-8,7,11,13,29,37
1902,2015,5,Relegation Round,Hapoel Acre,0,7,32,-21,9,5,17,26,47
1903,2015,5,Relegation Round,Maccabi Netanya,0,8,11,-35,1,8,22,12,47
1904,2015,6,Relegation Round,Maccabi Petah Tikva,0,1,45,-1,13,6,13,34,35
1905,2015,6,Relegation Round,Bnei Yehuda Tel Aviv,1,2,45,-6,13,6,13,36,42
1906,2015,6,Relegation Round,Hapoel Tel Aviv,0,3,41,-7,10,11,11,30,37
1907,2015,6,Relegation Round,Hapoel Kfar Saba,1,4,37,-14,9,10,13,22,36
1908,2015,6,Relegation Round,Ironi Kiryat Shmona,0,5,35,-7,8,11,13,31,38
1909,2015,6,Relegation Round,Hapoel Haifa,0,6,33,-10,7,12,13,37,47
