season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos
2020,Hapoel Haifa,25,0,Regular,7,9,9,29:34:00,-5,30,8
2020,Hapoel Hadera,25,0,Regular,7,8,10,23:27,-4,29,9
2020,Hapoel Tel Aviv,25,0,Regular,6,8,11,16:27,-11,26,10
2020,Ihud Bnei Sakhnin,25,0,Regular,7,5,13,14:36,-22,26,11
2020,Hapoel Kfar Saba,25,0,Regular,6,5,14,19:32,-13,23,12
2020,Bnei Yehuda Tel Aviv,25,0,Regular,5,7,13,15:34,-19,22,13
2020,Maccabi Haifa,26,0,Regular,19,2,5,52:20:00,32,59,0
2020,Maccabi Tel Aviv,26,0,Regular,17,7,2,48:21:00,27,58,1
2020,FC Ashdod,26,0,Regular,13,4,9,37:25:00,12,43,2
2020,Ironi Kiryat Shmona,26,0,Regular,11,5,10,26:28:00,-2,38,3
2020,Hapoel Beer Sheva,26,0,Regular,9,10,7,31:29:00,2,37,4
2020,Maccabi Petah Tikva,26,0,Regular,11,4,11,24:23:00,1,37,5
2020,Maccabi Netanya,26,0,Regular,9,7,10,35:30:00,5,34,6
2020,Beitar Jerusalem,26,0,Regular,8,8,10,31:32:00,-1,32,7
2020,Hapoel Hadera,26,0,Regular,8,8,10,26:28:00,-2,32,8
2020,Hapoel Haifa,26,0,Regular,7,9,10,30:37:00,-7,30,9
2020,Ihud Bnei Sakhnin,26,0,Regular,8,5,13,15:36,-21,29,10
2020,Hapoel Tel Aviv,26,0,Regular,6,9,11,17:28,-11,27,11
2020,Hapoel Kfar Saba,26,0,Regular,6,5,15,19:33,-14,23,12
2020,Bnei Yehuda Tel Aviv,26,0,Regular,5,7,14,15:36,-21,22,13
2020,Maccabi Tel Aviv,1,0,Championship Round,1,0,0,2:01,1,3,0
2020,Maccabi Haifa,1,0,Championship Round,0,1,0,1:01,0,1,1
2020,FC Ashdod,1,0,Championship Round,0,1,0,1:01,0,1,2
2020,Ironi Kiryat Shmona,1,0,Championship Round,0,1,0,1:01,0,1,3
2020,Maccabi Petah Tikva,1,0,Championship Round,0,1,0,1:01,0,1,4
2020,Hapoel Beer Sheva,1,0,Championship Round,0,0,1,1:02,-1,0,5
2020,Maccabi Petah Tikva,2,0,Championship Round,1,1,0,3:01,2,4,0
2020,Maccabi Tel Aviv,2,0,Championship Round,1,1,0,3:02,1,4,1
2020,FC Ashdod,2,0,Championship Round,1,1,0,3:02,1,4,2
2020,Maccabi Haifa,2,0,Championship Round,0,2,0,2:02,0,2,3
2020,Ironi Kiryat Shmona,2,0,Championship Round,0,1,1,1:03,-2,1,4
2020,Hapoel Beer Sheva,2,0,Championship Round,0,0,2,2:04,-2,0,5
2020,Maccabi Tel Aviv,3,0,Championship Round,2,1,0,6:03,3,7,0
2020,Maccabi Haifa,3,0,Championship Round,1,2,0,5:02,3,5,1
2020,Maccabi Petah Tikva,3,0,Championship Round,1,1,1,4:04,0,4,2
2020,FC Ashdod,3,0,Championship Round,1,1,1,3:05,-2,4,3
2020,Ironi Kiryat Shmona,3,0,Championship Round,0,2,1,2:04,-2,2,4
2020,Hapoel Beer Sheva,3,0,Championship Round,0,1,2,3:05,-2,1,5
2020,Maccabi Haifa,4,0,Championship Round,2,2,0,9:02,7,8,0
2020,Maccabi Tel Aviv,4,0,Championship Round,2,2,0,7:04,3,8,1
2020,Maccabi Petah Tikva,4,0,Championship Round,1,2,1,4:04,0,5,2
2020,FC Ashdod,4,0,Championship Round,1,2,1,4:06,-2,5,3
2020,Hapoel Beer Sheva,4,0,Championship Round,0,2,2,3:05,-2,2,4
2020,Ironi Kiryat Shmona,4,0,Championship Round,0,2,2,2:08,-6,2,5
2020,Maccabi Haifa,5,0,Championship Round,2,3,0,10:03,7,9,0
2020,Maccabi Tel Aviv,5,0,Championship Round,2,2,1,7:06,1,8,1
2020,Maccabi Petah Tikva,5,0,Championship Round,1,3,1,4:04,0,6,2
2020,FC Ashdod,5,0,Championship Round,1,3,1,4:06,-2,6,3
2020,Ironi Kiryat Shmona,5,0,Championship Round,1,2,2,4:08,-4,5,4
2020,Hapoel Beer Sheva,5,0,Championship Round,0,3,2,4:06,-2,3,5
2020,Maccabi Haifa,6,0,Championship Round,3,3,0,12:04,8,12,0
2020,Maccabi Tel Aviv,6,0,Championship Round,2,3,1,8:07,1,9,1
2020,FC Ashdod,6,0,Championship Round,1,4,1,5:07,-2,7,2
2020,Maccabi Petah Tikva,6,0,Championship Round,1,3,2,5:06,-1,6,3
2020,Ironi Kiryat Shmona,6,0,Championship Round,1,3,2,5:09,-4,6,4
2020,Hapoel Beer Sheva,6,0,Championship Round,0,4,2,5:07,-2,4,5
2020,Maccabi Haifa,7,0,Championship Round,3,4,0,14:06,8,13,0
2020,Maccabi Tel Aviv,7,0,Championship Round,2,4,1,10:09,1,10,1
2020,Maccabi Petah Tikva,7,0,Championship Round,2,3,2,7:07,0,9,2
2020,FC Ashdod,7,0,Championship Round,1,5,1,7:09,-2,8,3
2020,Ironi Kiryat Shmona,7,0,Championship Round,1,3,3,6:11,-5,6,4
2020,Hapoel Beer Sheva,7,0,Championship Round,0,5,2,7:09,-2,5,5
2020,Maccabi Haifa,8,0,Championship Round,4,4,0,16:06,10,16,0
2020,Maccabi Tel Aviv,8,0,Championship Round,3,4,1,13:09,4,13,1
2020,Maccabi Petah Tikva,8,0,Championship Round,2,3,3,7:10,-3,9,2
2020,Hapoel Beer Sheva,8,0,Championship Round,1,5,2,10:11,-1,8,3
2020,FC Ashdod,8,0,Championship Round,1,5,2,7:11,-4,8,4
2020,Ironi Kiryat Shmona,8,0,Championship Round,1,3,4,8:14,-6,6,5
2020,Maccabi Haifa,9,0,Championship Round,4,5,0,17:07,10,17,0
2020,Maccabi Tel Aviv,9,0,Championship Round,4,4,1,15:10,5,16,1
2020,Hapoel Beer Sheva,9,0,Championship Round,2,5,2,12:11,1,11,2
2020,Maccabi Petah Tikva,9,0,Championship Round,2,3,4,7:12,-5,9,3
2020,FC Ashdod,9,0,Championship Round,1,5,3,8:13,-5,8,4
2020,Ironi Kiryat Shmona,9,0,Championship Round,1,4,4,9:15,-6,7,5
2020,Maccabi Haifa,10,0,Championship Round,5,5,0,20:09,11,20,0
2020,Maccabi Tel Aviv,10,0,Championship Round,4,5,1,17:12,5,17,1
2020,Hapoel Beer Sheva,10,0,Championship Round,2,5,3,14:14,0,11,2
2020,FC Ashdod,10,0,Championship Round,2,5,3,11:14,-3,11,3
2020,Maccabi Petah Tikva,10,0,Championship Round,2,3,5,8:15,-7,9,4
2020,Ironi Kiryat Shmona,10,0,Championship Round,1,5,4,11:17,-6,8,5
2020,Beitar Jerusalem,1,0,Relegation round,1,0,0,3:01,2,3,0
2020,Bnei Yehuda Tel Aviv,1,0,Relegation round,1,0,0,3:01,2,3,1
2020,Hapoel Tel Aviv,1,0,Relegation round,1,0,0,1:00,1,3,2
2020,Maccabi Netanya,1,0,Relegation round,0,1,0,0:00,0,1,3
2020,Ihud Bnei Sakhnin,1,0,Relegation round,0,1,0,0:00,0,1,4
2020,Hapoel Hadera,1,0,Relegation round,0,0,1,0:01,-1,0,5
2020,Hapoel Haifa,1,0,Relegation round,0,0,1,1:03,-2,0,6
2020,Hapoel Kfar Saba,1,0,Relegation round,0,0,1,1:03,-2,0,7
2020,Bnei Yehuda Tel Aviv,2,0,Relegation round,1,1,0,4:02,2,4,0
2020,Maccabi Netanya,2,0,Relegation round,1,1,0,1:00,1,4,1
2020,Beitar Jerusalem,2,0,Relegation round,1,0,1,3:02,1,3,2
2020,Hapoel Haifa,2,0,Relegation round,1,0,1,3:03,0,3,3
2020,Hapoel Hadera,2,0,Relegation round,1,0,1,2:02,0,3,4
2020,Hapoel Tel Aviv,2,0,Relegation round,1,0,1,1:02,-1,3,5
2020,Ihud Bnei Sakhnin,2,0,Relegation round,0,2,0,1:01,0,2,6
2020,Hapoel Kfar Saba,2,0,Relegation round,0,0,2,2:05,-3,0,7
2020,Hapoel Hadera,3,0,Relegation round,2,0,1,5:02,3,6,0
2020,Hapoel Tel Aviv,3,0,Relegation round,2,0,1,2:02,0,6,1
2020,Ihud Bnei Sakhnin,3,0,Relegation round,1,2,0,4:01,3,5,2
2020,Bnei Yehuda Tel Aviv,3,0,Relegation round,1,2,0,6:04,2,5,3
2020,Beitar Jerusalem,3,0,Relegation round,1,1,1,5:04,1,4,4
2020,Maccabi Netanya,3,0,Relegation round,1,1,1,1:01,0,4,5
2020,Hapoel Haifa,3,0,Relegation round,1,0,2,3:06,-3,3,6
2020,Hapoel Kfar Saba,3,0,Relegation round,0,0,3,2:08,-6,0,7
2020,Hapoel Hadera,4,0,Relegation round,3,0,1,8:04,4,9,0
2020,Maccabi Netanya,4,0,Relegation round,2,1,1,2:01,1,7,1
2020,Hapoel Tel Aviv,4,0,Relegation round,2,1,1,2:02,0,7,2
2020,Hapoel Haifa,4,0,Relegation round,2,0,2,4:06,-2,6,3
2020,Ihud Bnei Sakhnin,4,0,Relegation round,1,2,1,4:02,2,5,4
2020,Bnei Yehuda Tel Aviv,4,0,Relegation round,1,2,1,8:07,1,5,5
2020,Beitar Jerusalem,4,0,Relegation round,1,2,1,5:04,1,5,6
2020,Hapoel Kfar Saba,4,0,Relegation round,0,0,4,2:09,-7,0,7
2020,Hapoel Hadera,5,0,Relegation round,4,0,1,9:04,5,12,0
2020,Maccabi Netanya,5,0,Relegation round,3,1,1,4:02,2,10,1
2020,Hapoel Haifa,5,0,Relegation round,3,0,2,7:07,0,9,2
2020,Hapoel Tel Aviv,5,0,Relegation round,2,2,1,4:04,0,8,3
2020,Ihud Bnei Sakhnin,5,0,Relegation round,1,2,2,4:03,1,5,4
2020,Bnei Yehuda Tel Aviv,5,0,Relegation round,1,2,2,9:09,0,5,5
2020,Beitar Jerusalem,5,0,Relegation round,1,2,2,6:07,-1,5,6
2020,Hapoel Kfar Saba,5,0,Relegation round,0,1,4,4:11,-7,1,7
2020,Hapoel Hadera,6,0,Relegation round,4,1,1,11:06,5,13,0
2020,Hapoel Haifa,6,0,Relegation round,4,0,2,10:09,1,12,1
2020,Maccabi Netanya,6,0,Relegation round,3,2,1,6:04,2,11,2
2020,Bnei Yehuda Tel Aviv,6,0,Relegation round,2,2,2,10:09,1,8,3
2020,Beitar Jerusalem,6,0,Relegation round,2,2,2,9:08,1,8,4
2020,Hapoel Tel Aviv,6,0,Relegation round,2,2,2,4:05,-1,8,5
2020,Ihud Bnei Sakhnin,6,0,Relegation round,1,2,3,5:06,-1,5,6
2020,Hapoel Kfar Saba,6,0,Relegation round,0,1,5,6:14,-8,1,7
2020,Hapoel Hadera,7,0,Relegation round,5,1,1,14:06,8,16,0
2020,Maccabi Netanya,7,0,Relegation round,4,2,1,8:04,4,14,1
2020,Hapoel Haifa,7,0,Relegation round,4,0,3,10:11,-1,12,2
2020,Bnei Yehuda Tel Aviv,7,0,Relegation round,3,2,2,12:10,2,11,3
2020,Hapoel Tel Aviv,7,0,Relegation round,3,2,2,7:07,0,11,4
2020,Beitar Jerusalem,7,0,Relegation round,2,2,3,9:11,-2,8,5
2020,Ihud Bnei Sakhnin,7,0,Relegation round,1,2,4,7:09,-2,5,6
2020,Hapoel Kfar Saba,7,0,Relegation round,0,1,6,7:16,-9,1,7
2021,Ihud Bnei Sakhnin,1,0,Regular,1,0,0,3:01,2,3,0
2021,Hapoel Beer Sheva,1,0,Regular,1,0,0,2:00,2,3,1
2021,Hapoel Tel Aviv,1,0,Regular,1,0,0,2:01,1,3,2
2021,Maccabi Petah Tikva,1,0,Regular,0,1,0,1:01,0,1,3
2021,Ironi Kiryat Shmona,1,0,Regular,0,1,0,1:01,0,1,4
2021,Maccabi Haifa,1,0,Regular,0,1,0,0:00,0,1,5
2021,Maccabi Netanya,1,0,Regular,0,1,0,0:00,0,1,6
2021,Hapoel Hadera,1,0,Regular,0,1,0,0:00,0,1,7
2021,Hapoel Haifa,1,0,Regular,0,1,0,0:00,0,1,8
2021,Hapoel Nof HaGalil,1,1,Regular,0,1,0,0:00,0,1,9
2021,Hapoel Jerusalem,1,1,Regular,0,1,0,0:00,0,1,10
2021,FC Ashdod,1,0,Regular,0,0,1,1:02,-1,0,11
2021,Maccabi Tel Aviv,1,0,Regular,0,0,1,1:03,-2,0,12
2021,Beitar Jerusalem,1,0,Regular,0,0,1,0:02,-2,0,13
2021,Hapoel Tel Aviv,2,0,Regular,2,0,0,4:01,3,6,0
2021,Hapoel Beer Sheva,2,0,Regular,1,1,0,4:02,2,4,1
2021,Hapoel Haifa,2,0,Regular,1,1,0,3:01,2,4,2
2021,Hapoel Nof HaGalil,2,1,Regular,1,1,0,3:01,2,4,3
2021,Maccabi Haifa,2,0,Regular,1,1,0,2:01,1,4,4
2021,Ihud Bnei Sakhnin,2,0,Regular,1,0,1,4:03,1,3,5
2021,Beitar Jerusalem,2,0,Regular,1,0,1,3:02,1,3,6
2021,Maccabi Petah Tikva,2,0,Regular,0,2,0,2:02,0,2,7
2021,Hapoel Hadera,2,0,Regular,0,2,0,2:02,0,2,8
2021,Maccabi Tel Aviv,2,0,Regular,0,1,1,2:04,-2,1,9
2021,Ironi Kiryat Shmona,2,0,Regular,0,1,1,1:03,-2,1,10
2021,Maccabi Netanya,2,0,Regular,0,1,1,1:03,-2,1,11
2021,Hapoel Jerusalem,2,1,Regular,0,1,1,0:03,-3,1,12
2021,FC Ashdod,2,0,Regular,0,0,2,2:05,-3,0,13
2021,Hapoel Nof HaGalil,3,1,Regular,2,1,0,5:01,4,7,0
2021,Hapoel Tel Aviv,3,0,Regular,2,1,0,5:02,3,7,1
2021,Hapoel Haifa,3,0,Regular,2,1,0,4:01,3,7,2
2021,Hapoel Beer Sheva,3,0,Regular,1,2,0,4:02,2,5,3
2021,Beitar Jerusalem,3,0,Regular,1,1,1,4:03,1,4,4
2021,Ihud Bnei Sakhnin,3,0,Regular,1,1,1,4:03,1,4,5
2021,Maccabi Haifa,3,0,Regular,1,1,1,3:03,0,4,6
2021,Maccabi Tel Aviv,3,0,Regular,1,1,1,4:05,-1,4,7
2021,Maccabi Petah Tikva,3,0,Regular,0,3,0,3:03,0,3,8
2021,Hapoel Hadera,3,0,Regular,0,3,0,2:02,0,3,9
2021,Maccabi Netanya,3,0,Regular,0,2,1,2:04,-2,2,10
2021,Hapoel Jerusalem,3,1,Regular,0,2,1,0:03,-3,2,11
2021,Ironi Kiryat Shmona,3,0,Regular,0,1,2,1:04,-3,1,12
2021,FC Ashdod,3,0,Regular,0,0,3,2:07,-5,0,13
2021,Hapoel Haifa,4,0,Regular,3,1,0,6:01,5,10,0
2021,Hapoel Beer Sheva,4,0,Regular,2,2,0,6:02,4,8,1
2021,Hapoel Nof HaGalil,4,1,Regular,2,1,1,5:02,3,7,2
2021,Maccabi Haifa,4,0,Regular,2,1,1,5:03,2,7,3
2021,Hapoel Tel Aviv,4,0,Regular,2,1,1,5:04,1,7,4
2021,Hapoel Hadera,4,0,Regular,1,3,0,4:02,2,6,5
2021,Ihud Bnei Sakhnin,4,0,Regular,1,2,1,4:03,1,5,6
2021,Beitar Jerusalem,4,0,Regular,1,1,2,4:05,-1,4,7
2021,Ironi Kiryat Shmona,4,0,Regular,1,1,2,2:04,-2,4,8
2021,Maccabi Tel Aviv,4,0,Regular,1,1,2,4:07,-3,4,9
2021,Maccabi Petah Tikva,4,0,Regular,0,3,1,3:05,-2,3,10
2021,FC Ashdod,4,0,Regular,1,0,3,4:07,-3,3,11
2021,Hapoel Jerusalem,4,1,Regular,0,3,1,0:03,-3,3,12
2021,Maccabi Netanya,4,0,Regular,0,2,2,2:06,-4,2,13
2021,Hapoel Beer Sheva,5,0,Regular,3,2,0,8:03,5,11,0
2021,Hapoel Haifa,5,0,Regular,3,1,1,6:03,3,10,1
2021,Hapoel Hadera,5,0,Regular,2,3,0,6:03,3,9,2
2021,Hapoel Nof HaGalil,5,1,Regular,2,2,1,7:04,3,8,3
2021,Hapoel Tel Aviv,5,0,Regular,2,2,1,7:06,1,8,4
2021,Maccabi Haifa,5,0,Regular,2,1,2,6:05,1,7,5
2021,Maccabi Tel Aviv,5,0,Regular,2,1,2,5:07,-2,7,6
2021,Maccabi Petah Tikva,5,0,Regular,1,3,1,5:05,0,6,7
2021,Beitar Jerusalem,5,0,Regular,1,2,2,5:06,-1,5,8
2021,Ihud Bnei Sakhnin,5,0,Regular,1,2,2,5:06,-1,5,9
2021,Maccabi Netanya,5,0,Regular,1,2,2,5:07,-2,5,10
2021,Ironi Kiryat Shmona,5,0,Regular,1,2,2,3:05,-2,5,11
2021,FC Ashdod,5,0,Regular,1,0,4,5:09,-4,3,12
2021,Hapoel Jerusalem,5,1,Regular,0,3,2,0:04,-4,3,13
2021,Hapoel Beer Sheva,6,0,Regular,4,2,0,9:03,6,14,0
2021,Hapoel Haifa,6,0,Regular,4,1,1,9:04,5,13,1
2021,Hapoel Hadera,6,0,Regular,3,3,0,7:03,4,12,2
2021,Hapoel Tel Aviv,6,0,Regular,3,2,1,8:06,2,11,3
2021,Maccabi Haifa,6,0,Regular,3,1,2,10:06,4,10,4
2021,Hapoel Nof HaGalil,6,1,Regular,2,2,2,8:07,1,8,5
2021,Maccabi Netanya,6,0,Regular,2,2,2,9:09,0,8,6
2021,Ihud Bnei Sakhnin,6,0,Regular,2,2,2,6:06,0,8,7
2021,Maccabi Tel Aviv,6,0,Regular,2,1,3,7:11,-4,7,8
2021,Maccabi Petah Tikva,6,0,Regular,1,3,2,5:06,-1,6,9
2021,Beitar Jerusalem,6,0,Regular,1,2,3,5:07,-2,5,10
2021,Ironi Kiryat Shmona,6,0,Regular,1,2,3,3:06,-3,5,11
2021,FC Ashdod,6,0,Regular,1,0,5,5:10,-5,3,12
2021,Hapoel Jerusalem,6,1,Regular,0,3,3,1:08,-7,3,13
2021,Hapoel Beer Sheva,7,0,Regular,5,2,0,12:04,8,17,0
2021,Hapoel Tel Aviv,7,0,Regular,4,2,1,11:06,5,14,1
2021,Maccabi Haifa,7,0,Regular,4,1,2,12:06,6,13,2
2021,Hapoel Haifa,7,0,Regular,4,1,2,10:06,4,13,3
2021,Hapoel Hadera,7,0,Regular,3,3,1,7:06,1,12,4
2021,Maccabi Petah Tikva,7,0,Regular,2,3,2,9:06,3,9,5
2021,Ironi Kiryat Shmona,7,0,Regular,2,2,3,6:06,0,8,6
2021,Beitar Jerusalem,7,0,Regular,2,2,3,7:08,-1,8,7
2021,Maccabi Netanya,7,0,Regular,2,2,3,9:11,-2,8,8
2021,Hapoel Nof HaGalil,7,1,Regular,2,2,3,8:11,-3,8,9
2021,Ihud Bnei Sakhnin,7,0,Regular,2,2,3,6:09,-3,8,10
2021,Maccabi Tel Aviv,7,0,Regular,2,1,4,7:13,-6,7,11
2021,FC Ashdod,7,0,Regular,2,0,5,7:10,-3,6,12
2021,Hapoel Jerusalem,7,1,Regular,0,3,4,2:11,-9,3,13
2021,Hapoel Beer Sheva,8,0,Regular,5,3,0,13:05,8,18,0
2021,Hapoel Haifa,8,0,Regular,5,1,2,13:06,7,16,1
2021,Maccabi Haifa,8,0,Regular,4,2,2,14:08,6,14,2
2021,Hapoel Tel Aviv,8,0,Regular,4,2,2,11:09,2,14,3
2021,Hapoel Hadera,8,0,Regular,3,3,2,7:09,-2,12,4
2021,Ihud Bnei Sakhnin,8,0,Regular,3,2,3,9:09,0,11,5
2021,Hapoel Nof HaGalil,8,1,Regular,3,2,3,9:11,-2,11,6
2021,Maccabi Tel Aviv,8,0,Regular,3,1,4,10:14,-4,10,7
2021,Maccabi Petah Tikva,8,0,Regular,2,3,3,9:07,2,9,8
2021,Maccabi Netanya,8,0,Regular,2,3,3,10:12,-2,9,9
2021,Ironi Kiryat Shmona,8,0,Regular,2,2,4,7:09,-2,8,10
2021,Beitar Jerusalem,8,0,Regular,2,2,4,7:09,-2,8,11
2021,FC Ashdod,8,0,Regular,2,1,5,9:12,-3,7,12
2021,Hapoel Jerusalem,8,1,Regular,1,3,4,3:11,-8,6,13
2021,Hapoel Beer Sheva,9,0,Regular,5,4,0,14:06,8,19,0
2021,Maccabi Haifa,9,0,Regular,5,2,2,18:08,10,17,1
2021,Hapoel Haifa,9,0,Regular,5,2,2,15:08,7,17,2
2021,Hapoel Tel Aviv,9,0,Regular,4,3,2,12:10,2,15,3
2021,Hapoel Hadera,9,0,Regular,3,4,2,7:09,-2,13,4
2021,Ihud Bnei Sakhnin,9,0,Regular,3,3,3,11:11,0,12,5
2021,Hapoel Nof HaGalil,9,1,Regular,3,3,3,9:11,-2,12,6
2021,Beitar Jerusalem,9,0,Regular,3,2,4,10:09,1,11,7
2021,Maccabi Tel Aviv,9,0,Regular,3,2,4,11:15,-4,11,8
2021,Maccabi Petah Tikva,9,0,Regular,2,3,4,9:10,-1,9,9
2021,Maccabi Netanya,9,0,Regular,2,3,4,11:14,-3,9,10
2021,Hapoel Jerusalem,9,1,Regular,2,3,4,5:12,-7,9,11
2021,FC Ashdod,9,0,Regular,2,2,5,10:13,-3,8,12
2021,Ironi Kiryat Shmona,9,0,Regular,2,2,5,7:13,-6,8,13
2021,Hapoel Beer Sheva,10,0,Regular,6,4,0,16:07,9,22,0
2021,Maccabi Haifa,10,0,Regular,6,2,2,21:09,12,20,1
2021,Hapoel Haifa,10,0,Regular,5,2,3,16:11,5,17,2
2021,Ihud Bnei Sakhnin,10,0,Regular,4,3,3,13:12,1,15,3
2021,Hapoel Tel Aviv,10,0,Regular,4,3,3,13:13,0,15,4
2021,Maccabi Tel Aviv,10,0,Regular,4,2,4,14:16,-2,14,5
2021,Hapoel Hadera,10,0,Regular,3,5,2,7:09,-2,14,6
2021,Beitar Jerusalem,10,0,Regular,3,3,4,10:09,1,12,7
2021,Maccabi Netanya,10,0,Regular,3,3,4,13:14,-1,12,8
2021,Hapoel Nof HaGalil,10,1,Regular,3,3,4,10:13,-3,12,9
2021,FC Ashdod,10,0,Regular,3,2,5,11:13,-2,11,10
2021,Maccabi Petah Tikva,10,0,Regular,2,3,5,9:12,-3,9,11
2021,Hapoel Jerusalem,10,1,Regular,2,3,5,5:13,-8,9,12
2021,Ironi Kiryat Shmona,10,0,Regular,2,2,6,8:15,-7,8,13
2021,Hapoel Beer Sheva,11,0,Regular,7,4,0,18:08,10,25,0
2021,Maccabi Haifa,11,0,Regular,7,2,2,26:10:00,16,23,1
2021,Ihud Bnei Sakhnin,11,0,Regular,5,3,3,15:12,3,18,2
2021,Hapoel Haifa,11,0,Regular,5,2,4,17:16,1,17,3
2021,Hapoel Tel Aviv,11,0,Regular,4,3,4,14:15,-1,15,4
2021,Maccabi Tel Aviv,11,0,Regular,4,3,4,15:17,-2,15,5
2021,Hapoel Hadera,11,0,Regular,3,6,2,8:10,-2,15,6
2021,FC Ashdod,11,0,Regular,4,2,5,12:13,-1,14,7
2021,Hapoel Nof HaGalil,11,1,Regular,3,4,4,11:14,-3,13,8
2021,Beitar Jerusalem,11,0,Regular,3,3,5,10:11,-1,12,9
2021,Maccabi Netanya,11,0,Regular,3,3,5,13:15,-2,12,10
2021,Ironi Kiryat Shmona,11,0,Regular,3,2,6,9:15,-6,11,11
2021,Maccabi Petah Tikva,11,0,Regular,2,4,5,10:13,-3,10,12
2021,Hapoel Jerusalem,11,1,Regular,2,3,6,5:14,-9,9,13
2021,Hapoel Beer Sheva,12,0,Regular,8,4,0,19:08,11,28,0
2021,Maccabi Haifa,12,0,Regular,8,2,2,30:10:00,20,26,1
2021,Ihud Bnei Sakhnin,12,0,Regular,5,3,4,16:14,2,18,2
2021,Maccabi Tel Aviv,12,0,Regular,5,3,4,17:18,-1,18,3
2021,Hapoel Hadera,12,0,Regular,4,6,2,10:11,-1,18,4
2021,Hapoel Haifa,12,0,Regular,5,2,5,17:17,0,17,5
2021,FC Ashdod,12,0,Regular,5,2,5,13:13,0,17,6
2021,Hapoel Tel Aviv,12,0,Regular,4,4,4,15:16,-1,16,7
2021,Ironi Kiryat Shmona,12,0,Regular,4,2,6,11:16,-5,14,8
2021,Hapoel Nof HaGalil,12,1,Regular,3,4,5,11:18,-7,13,9
2021,Beitar Jerusalem,12,0,Regular,3,3,6,11:13,-2,12,10
2021,Maccabi Netanya,12,0,Regular,3,3,6,14:17,-3,12,11
2021,Maccabi Petah Tikva,12,0,Regular,2,4,6,10:14,-4,10,12
2021,Hapoel Jerusalem,12,1,Regular,2,4,6,6:15,-9,10,13
2021,Hapoel Beer Sheva,13,0,Regular,9,4,0,21:08,13,31,0
2021,Maccabi Haifa,13,0,Regular,9,2,2,32:11:00,21,29,1
2021,Ihud Bnei Sakhnin,13,0,Regular,6,3,4,17:14,3,21,2
2021,Maccabi Tel Aviv,13,0,Regular,6,3,4,20:18,2,21,3
2021,Hapoel Haifa,13,0,Regular,5,3,5,18:18,0,18,4
2021,Hapoel Hadera,13,0,Regular,4,6,3,10:14,-4,18,5
2021,Hapoel Tel Aviv,13,0,Regular,4,5,4,16:17,-1,17,6
2021,FC Ashdod,13,0,Regular,5,2,6,13:15,-2,17,7
2021,Ironi Kiryat Shmona,13,0,Regular,5,2,6,13:16,-3,17,8
2021,Maccabi Netanya,13,0,Regular,3,4,6,15:18,-3,13,9
2021,Hapoel Nof HaGalil,13,1,Regular,3,4,6,11:20,-9,13,10
2021,Beitar Jerusalem,13,0,Regular,3,3,7,12:15,-3,12,11
2021,Hapoel Jerusalem,13,1,Regular,2,5,6,7:16,-9,11,12
2021,Maccabi Petah Tikva,13,0,Regular,2,4,7,10:15,-5,10,13
2021,Hapoel Beer Sheva,14,0,Regular,10,4,0,24:09:00,15,34,0
2021,Maccabi Haifa,14,0,Regular,10,2,2,33:11:00,22,32,1
2021,Ihud Bnei Sakhnin,14,0,Regular,6,4,4,18:15,3,22,2
2021,Maccabi Tel Aviv,14,0,Regular,6,4,4,21:19,2,22,3
2021,Hapoel Tel Aviv,14,0,Regular,5,5,4,20:18,2,20,4
2021,Ironi Kiryat Shmona,14,0,Regular,6,2,6,14:16,-2,20,5
2021,Hapoel Haifa,14,0,Regular,5,3,6,18:19,-1,18,6
2021,Hapoel Hadera,14,0,Regular,4,6,4,10:15,-5,18,7
2021,FC Ashdod,14,0,Regular,5,2,7,14:19,-5,17,8
2021,Maccabi Netanya,14,0,Regular,4,4,6,16:18,-2,16,9
2021,Hapoel Jerusalem,14,1,Regular,3,5,6,10:17,-7,14,10
2021,Hapoel Nof HaGalil,14,1,Regular,3,4,7,12:23,-11,13,11
2021,Beitar Jerusalem,14,0,Regular,3,3,8,13:18,-5,12,12
2021,Maccabi Petah Tikva,14,0,Regular,2,4,8,10:16,-6,10,13
2021,Hapoel Beer Sheva,15,0,Regular,11,4,0,26:10:00,16,37,0
2021,Maccabi Haifa,15,0,Regular,11,2,2,39:11:00,28,35,1
2021,Maccabi Tel Aviv,15,0,Regular,7,4,4,23:20,3,25,2
2021,Hapoel Tel Aviv,15,0,Regular,6,5,4,22:18,4,23,3
2021,Ihud Bnei Sakhnin,15,0,Regular,6,4,5,18:21,-3,22,4
2021,Hapoel Haifa,15,0,Regular,6,3,6,20:20,0,21,5
2021,Ironi Kiryat Shmona,15,0,Regular,6,2,7,14:18,-4,20,6
2021,Maccabi Netanya,15,0,Regular,5,4,6,17:18,-1,19,7
2021,Hapoel Hadera,15,0,Regular,4,6,5,11:17,-6,18,8
2021,FC Ashdod,15,0,Regular,5,2,8,15:21,-6,17,9
2021,Beitar Jerusalem,15,0,Regular,4,3,8,16:18,-2,15,10
2021,Hapoel Jerusalem,15,1,Regular,3,5,7,10:20,-10,14,11
2021,Hapoel Nof HaGalil,15,1,Regular,3,4,8,12:24,-12,13,12
2021,Maccabi Petah Tikva,15,0,Regular,2,4,9,11:18,-7,10,13
